HWSD2_SMU_ID,SEQUENCE,TOPDEP,PH_WATER,TOTAL_N,ORG_CARBON,CEC_SOIL,CLAY,SAND,SILT,WRB4,SHARE
16620,2,40,6.6999998,0.61000001,0.31199998,13,29,59,12,LVcr,30
26977,1,60,6.8000002,0.67000002,0.26199999,13,28,60,12,LVcr,100
26978,1,60,6.8000002,0.67000002,0.26199999,13,28,60,12,LVcr,100
16728,1,60,6.8000002,0.67000002,0.26199999,13,28,60,12,LVcr,50
16721,1,60,6.8000002,0.67000002,0.26199999,13,28,60,12,LVcr,50
16720,1,60,6.8000002,0.67000002,0.26199999,13,28,60,12,LVcr,90
16719,1,60,6.8000002,0.67000002,0.26199999,13,28,60,12,LVcr,50
16736,1,60,6.8000002,0.67000002,0.26199999,13,28,60,12,LVcr,90
16761,2,60,6.8000002,0.67000002,0.26199999,13,28,60,12,LVcr,30
16754,2,60,6.8000002,0.67000002,0.26199999,13,28,60,12,LVcr,10
16620,2,60,6.8000002,0.67000002,0.26199999,13,28,60,12,LVcr,30
26977,1,80,7.0999999,0.57999998,0.23499998,12,28,59,13,LVcr,100
26978,1,80,7.0999999,0.57999998,0.23499998,12,28,59,13,LVcr,100
16728,1,80,7.0999999,0.57999998,0.23499998,12,28,59,13,LVcr,50
16721,1,80,7.0999999,0.57999998,0.23499998,12,28,59,13,LVcr,50
16720,1,80,7.0999999,0.57999998,0.23499998,12,28,59,13,LVcr,90
16719,1,80,7.0999999,0.57999998,0.23499998,12,28,59,13,LVcr,50
16736,1,80,7.0999999,0.57999998,0.23499998,12,28,59,13,LVcr,90
16761,2,80,7.0999999,0.57999998,0.23499998,12,28,59,13,LVcr,30
16754,2,80,7.0999999,0.57999998,0.23499998,12,28,59,13,LVcr,10
16620,2,80,7.0999999,0.57999998,0.23499998,12,28,59,13,LVcr,30
26977,1,100,7.1999998,0.55000001,0.198,12,25,62,13,LVcr,100
26978,1,100,7.1999998,0.55000001,0.198,12,25,62,13,LVcr,100
16728,1,100,7.1999998,0.55000001,0.198,12,25,62,13,LVcr,50
16721,1,100,7.1999998,0.55000001,0.198,12,25,62,13,LVcr,50
16720,1,100,7.1999998,0.55000001,0.198,12,25,62,13,LVcr,90
16719,1,100,7.1999998,0.55000001,0.198,12,25,62,13,LVcr,50
16736,1,100,7.1999998,0.55000001,0.198,12,25,62,13,LVcr,90
16761,2,100,7.1999998,0.55000001,0.198,12,25,62,13,LVcr,30
16754,2,100,7.1999998,0.55000001,0.198,12,25,62,13,LVcr,10
16620,2,100,7.1999998,0.55000001,0.198,12,25,62,13,LVcr,30
26977,1,150,7.3000002,0.60000002,0.167,13,24,63,13,LVcr,100
26978,1,150,7.3000002,0.60000002,0.167,13,24,63,13,LVcr,100
16728,1,150,7.3000002,0.60000002,0.167,13,24,63,13,LVcr,50
16721,1,150,7.3000002,0.60000002,0.167,13,24,63,13,LVcr,50
16720,1,150,7.3000002,0.60000002,0.167,13,24,63,13,LVcr,90
16719,1,150,7.3000002,0.60000002,0.167,13,24,63,13,LVcr,50
16736,1,150,7.3000002,0.60000002,0.167,13,24,63,13,LVcr,90
16761,2,150,7.3000002,0.60000002,0.167,13,24,63,13,LVcr,30
16754,2,150,7.3000002,0.60000002,0.167,13,24,63,13,LVcr,10
16620,2,150,7.3000002,0.60000002,0.167,13,24,63,13,LVcr,30
27017,4,0,6.1999998,0.94999999,1.0779999,8,21,65,14,LXha,5
27017,4,20,6.0999999,0.62,0.57800001,6,29,59,12,LXha,5
27017,4,40,6,0.51999998,0.40599999,6,36,53,11,LXha,5
27017,4,60,5.9000001,0.47999999,0.35100001,7,40,49,11,LXha,5
27017,4,80,5.9000001,0.44999999,0.322,7,40,48,12,LXha,5
27017,4,100,6,0.40000001,0.26800001,7,40,44,16,LXha,5
27017,4,150,5.8000002,0.41,0.22,7,40,44,16,LXha,5
27024,3,0,6.0999999,0.33000001,0.42699999,5,14,76,10,LXha,10
27024,3,20,5.9000001,0.28999999,0.289,5,21,69,10,LXha,10
27024,3,40,6,0.22,0.23900001,5,24,67,9,LXha,10
27024,3,60,5.9000001,0.23999999,0.199,6,25,65,10,LXha,10
27024,3,80,6.0999999,0.23,0.183,5,27,64,9,LXha,10
27024,3,100,6.0999999,0.34999999,0.16599999,6,26,65,9,LXha,10
27024,3,150,5.9000001,0.40000001,0.125,4,24,67,9,LXha,10
16619,4,0,5.5,1.37,1.5369999,11,30,46,24,NT,10
16619,4,20,5.3000002,0.73000002,0.78299999,11,40,39,21,NT,10
16619,4,40,5.1999998,0.55000001,0.54299998,11,48,33,19,NT,10
16619,4,60,5.1999998,0.41999999,0.44099998,11,51,30,19,NT,10
16619,4,80,5.1999998,0.46000001,0.373,11,52,29,19,NT,10
16619,4,100,5.1999998,0.44,0.26500002,10,50,31,19,NT,10
16619,4,150,5,0.34999999,0.18700001,8,48,29,23,NT,10
26972,1,0,6.5,1.48,0.73800004,10,12,80,8,NT,70
26972,1,20,6.5,0.77999997,0.54699999,15,18,76,6,NT,70
26972,1,40,6.5,0.61000001,0.486,18,23,69,8,NT,70
26972,1,60,6.5,0.55000001,0.25299999,13,29,63,8,NT,70
26972,1,80,6.5999999,0.47999999,0.39399999,13,32,61,7,NT,70
26972,1,100,6.6999998,0.44999999,0.315,13,31,61,8,NT,70
26972,1,150,5.5,0.34999999,0.20199999,10,48,30,22,NT,70
16760,1,0,5.1999998,2.1099999,2.862,22,45,28,27,Nthu,60
16760,1,20,5.1999998,1.63,1.868,19,51,24,25,Nthu,60
16760,1,40,5.4000001,0.86000001,1.3430001,16,53,23,24,Nthu,60
16760,1,60,5.5999999,0.81999999,0.81700003,15,60,19,21,Nthu,60
16760,1,80,5.5999999,0.85000002,0.546,15,61,19,20,Nthu,60
16760,1,100,5.5999999,0.66000003,0.417,13,66,15,19,Nthu,60
16760,1,150,5.5,0.5,0.505,13,73,8,19,Nthu,60
16772,1,0,5.4000001,2.3699999,3.1760001,25,45,26,29,Nthu,100
16719,2,0,5.4000001,2.3699999,3.1760001,25,45,26,29,Nthu,40
16754,1,0,5.4000001,2.3699999,3.1760001,25,45,26,29,Nthu,90
16761,1,0,5.4000001,2.3699999,3.1760001,25,45,26,29,Nthu,60
16772,1,20,5.4000001,1.4400001,1.956,21,50,24,26,Nthu,100
16719,2,20,5.4000001,1.4400001,1.956,21,50,24,26,Nthu,40
16754,1,20,5.4000001,1.4400001,1.956,21,50,24,26,Nthu,90
16761,1,20,5.4000001,1.4400001,1.956,21,50,24,26,Nthu,60
16772,1,40,5.4000001,0.97000003,1.4119999,20,55,22,23,Nthu,100
16719,2,40,5.4000001,0.97000003,1.4119999,20,55,22,23,Nthu,40
16754,1,40,5.4000001,0.97000003,1.4119999,20,55,22,23,Nthu,90
16761,1,40,5.4000001,0.97000003,1.4119999,20,55,22,23,Nthu,60
16772,1,60,5.5,0.80000001,0.94700003,19,60,19,21,Nthu,100
16719,2,60,5.5,0.80000001,0.94700003,19,60,19,21,Nthu,40
16754,1,60,5.5,0.80000001,0.94700003,19,60,19,21,Nthu,90
16761,1,60,5.5,0.80000001,0.94700003,19,60,19,21,Nthu,60
16772,1,80,5.4000001,0.73000002,0.63200003,18,62,18,20,Nthu,100
16719,2,80,5.4000001,0.73000002,0.63200003,18,62,18,20,Nthu,40
16754,1,80,5.4000001,0.73000002,0.63200003,18,62,18,20,Nthu,90
16761,1,80,5.4000001,0.73000002,0.63200003,18,62,18,20,Nthu,60
16772,1,100,5.4000001,0.66000003,0.50599998,17,65,15,20,Nthu,100
16719,2,100,5.4000001,0.66000003,0.50599998,17,65,15,20,Nthu,40
16754,1,100,5.4000001,0.66000003,0.50599998,17,65,15,20,Nthu,90
16761,1,100,5.4000001,0.66000003,0.50599998,17,65,15,20,Nthu,60
16772,1,150,5.4000001,0.5,0.419,15,65,16,19,Nthu,100
16719,2,150,5.4000001,0.5,0.419,15,65,16,19,Nthu,40
16754,1,150,5.4000001,0.5,0.419,15,65,16,19,Nthu,90
16761,1,150,5.4000001,0.5,0.419,15,65,16,19,Nthu,60
17572,2,0,6.3000002,1.59,1.454,23,26,43,31,PHgl,50
17572,2,20,6.5999999,0.94,0.81599998,25,28,40,32,PHgl,50
17572,2,40,6.9000001,0.56,0.63699996,19,30,37,33,PHgl,50
17572,2,60,6.9000001,0.25999999,0.255,17,28,42,30,PHgl,50
17572,2,80,7,0.36000001,0.35799998,20,32,40,28,PHgl,50
17572,2,100,7.3000002,0.46000001,0.36400002,20,29,37,34,PHgl,50
17572,2,150,7.3000002,0.47,0.303,20,31,26,43,PHgl,50
27025,2,0,6.1999998,2.1099999,2.845,22,38,39,23,PHgl,30
27025,2,20,6.1999998,1.3099999,1.485,20,35,46,19,PHgl,30
27025,2,40,6.3000002,0.91000003,0.421,13,22,64,14,PHgl,30
27025,2,60,6.4000001,0.68000001,0.33199999,9,31,37,32,PHgl,30
27025,2,80,6.1999998,0.36000001,0.35799998,8,30,38,32,PHgl,30
27025,2,100,6.1999998,0.46000001,0.36400002,8,29,37,34,PHgl,30
27025,2,150,7.3000002,0.47,0.303,20,31,26,43,PHgl,30
16698,2,0,6.5999999,1.51,2.2750001,27,32,42,26,PHha,20
26979,1,0,6.5999999,1.51,2.2750001,27,32,42,26,PHha,70
16712,3,0,6.5999999,1.51,2.2750001,27,32,42,26,PHha,10
16802,1,0,6.5999999,1.51,2.2750001,27,32,42,26,PHha,80
16698,2,20,6.8000002,1.36,1.6459999,24,31,43,26,PHha,20
26979,1,20,6.8000002,1.36,1.6459999,24,31,43,26,PHha,70
16712,3,20,6.8000002,1.36,1.6459999,24,31,43,26,PHha,10
16802,1,20,6.8000002,1.36,1.6459999,24,31,43,26,PHha,80
16698,2,40,6.8000002,0.85000002,1.221,23,31,44,25,PHha,20
26979,1,40,6.8000002,0.85000002,1.221,23,31,44,25,PHha,70
16712,3,40,6.8000002,0.85000002,1.221,23,31,44,25,PHha,10
16802,1,40,6.8000002,0.85000002,1.221,23,31,44,25,PHha,80
16698,2,60,7.0999999,0.70999998,1.051,26,29,45,26,PHha,20
26979,1,60,7.0999999,0.70999998,1.051,26,29,45,26,PHha,70
16712,3,60,7.0999999,0.70999998,1.051,26,29,45,26,PHha,10
16802,1,60,7.0999999,0.70999998,1.051,26,29,45,26,PHha,80
16698,2,80,7,0.63,1.0319999,27,28,44,28,PHha,20
26979,1,80,7,0.63,1.0319999,27,28,44,28,PHha,70
16712,3,80,7,0.63,1.0319999,27,28,44,28,PHha,10
16802,1,80,7,0.63,1.0319999,27,28,44,28,PHha,80
16698,2,100,7.1999998,0.52999997,0.43000001,28,28,45,27,PHha,20
26979,1,100,7.1999998,0.52999997,0.43000001,28,28,45,27,PHha,70
16712,3,100,7.1999998,0.52999997,0.43000001,28,28,45,27,PHha,10
16802,1,100,7.1999998,0.52999997,0.43000001,28,28,45,27,PHha,80
16698,2,150,7.3000002,0.46000001,0.233,15,23,33,44,PHha,20
26979,1,150,7.3000002,0.46000001,0.233,15,23,33,44,PHha,70
16712,3,150,7.3000002,0.46000001,0.233,15,23,33,44,PHha,10
16802,1,150,7.3000002,0.46000001,0.233,15,23,33,44,PHha,80
16806,1,0,6.3000002,1.95,1.993,23,29,36,35,PHha,30
16806,1,20,6.5,1.38,1.437,23,30,37,33,PHha,30
16806,1,40,6.6999998,1.0599999,0.88500005,21,28,38,34,PHha,30
16806,1,60,6.8000002,0.87,0.727,19,27,38,35,PHha,30
16806,1,80,6.9000001,0.67000002,0.53400004,22,27,39,34,PHha,30
16806,1,100,7.0999999,0.57999998,0.39000002,20,25,38,37,PHha,30
16806,1,150,6.5,0.64999998,0.43600002,14,29,29,42,PHha,30
17578,1,0,5.8000002,0.67000002,0.80600005,9,16,58,26,PLeu,100
17575,1,0,5.8000002,0.67000002,0.80600005,9,16,58,26,PLeu,100
17573,1,0,5.8000002,0.67000002,0.80600005,9,16,58,26,PLeu,100
17578,1,20,6,0.51999998,0.45700002,10,25,52,23,PLeu,100
17575,1,20,6,0.51999998,0.45700002,10,25,52,23,PLeu,100
17573,1,20,6,0.51999998,0.45700002,10,25,52,23,PLeu,100
17578,1,40,6.3000002,0.38999999,0.39500001,15,34,44,22,PLeu,100
17575,1,40,6.3000002,0.38999999,0.39500001,15,34,44,22,PLeu,100
17573,1,40,6.3000002,0.38999999,0.39500001,15,34,44,22,PLeu,100
17578,1,60,6.5999999,0.34999999,0.25099999,18,39,39,22,PLeu,100
17575,1,60,6.5999999,0.34999999,0.25099999,18,39,39,22,PLeu,100
17573,1,60,6.5999999,0.34999999,0.25099999,18,39,39,22,PLeu,100
17578,1,80,6.6999998,0.31,0.26800001,19,40,37,23,PLeu,100
17575,1,80,6.6999998,0.31,0.26800001,19,40,37,23,PLeu,100
17573,1,80,6.6999998,0.31,0.26800001,19,40,37,23,PLeu,100
17578,1,100,7.0999999,0.25999999,0.24700001,19,38,36,26,PLeu,100
17575,1,100,7.0999999,0.25999999,0.24700001,19,38,36,26,PLeu,100
17573,1,100,7.0999999,0.25999999,0.24700001,19,38,36,26,PLeu,100
17578,1,150,7.5999999,0.38,0.109,17,36,39,25,PLeu,100
17575,1,150,7.5999999,0.38,0.109,17,36,39,25,PLeu,100
17573,1,150,7.5999999,0.38,0.109,17,36,39,25,PLeu,100
26980,1,0,6.1999998,0.51999998,0.49899998,6,11,80,9,PLeu,60
27025,1,0,6.1999998,0.51999998,0.49899998,6,11,80,9,PLeu,70
26980,1,20,6.4000001,0.44,0.23699999,10,22,67,11,PLeu,60
27025,1,20,6.4000001,0.44,0.23699999,10,22,67,11,PLeu,70
26980,1,40,6.5999999,0.44999999,0.244,12,26,66,8,PLeu,60
27025,1,40,6.5999999,0.44999999,0.244,12,26,66,8,PLeu,70
26980,1,60,6.8000002,0.41,0.204,14,28,64,8,PLeu,60
27025,1,60,6.8000002,0.41,0.204,14,28,64,8,PLeu,70
26980,1,80,7.1999998,0.40000001,0.132,12,24,68,8,PLeu,60
27025,1,80,7.1999998,0.40000001,0.132,12,24,68,8,PLeu,70
26980,1,100,7.1999998,0.40000001,0.192,14,26,63,11,PLeu,60
27025,1,100,7.1999998,0.40000001,0.192,14,26,63,11,PLeu,70
26980,1,150,7.3000002,0.38,0.14,18,34,43,23,PLeu,60
27025,1,150,7.3000002,0.38,0.14,18,34,43,23,PLeu,70
27017,3,0,5.5,0.68000001,0.866,8,15,59,26,PLum,20
27017,3,20,5.5999999,0.47999999,0.49299997,9,23,52,25,PLum,20
27017,3,40,5.9000001,0.41,0.40900001,12,33,44,23,PLum,20
27017,3,60,6,0.34999999,0.278,14,39,40,21,PLum,20
27017,3,80,6.0999999,0.31,0.278,15,40,38,22,PLum,20
27017,3,100,6.1999998,0.31999999,0.245,14,40,38,22,PLum,20
27017,3,150,6.1999998,0.38,0.122,11,36,45,19,PLum,20
27024,2,0,6.1999998,0.49000001,0.57099998,6,11,79,10,PLum,30
27024,2,20,6.5,0.38999999,0.245,9,21,68,11,PLum,30
27024,2,40,6.5,0.38,0.244,11,25,67,8,PLum,30
27024,2,60,6.6999998,0.40000001,0.223,14,27,65,8,PLum,30
27024,2,80,7.0999999,0.41,0.185,13,24,69,7,PLum,30
27024,2,100,7.0999999,0.40000001,0.192,14,25,65,10,PLum,30
27024,2,150,6.6999998,0.38,0.146,16,34,44,22,PLum,30
32125,1,0,8.1999998,0.77999997,0.58899999,14,15,55,30,RGca,100
16811,1,0,8.1999998,0.77999997,0.58899999,14,15,55,30,RGca,90
26989,2,0,8.1999998,0.77999997,0.58899999,14,15,55,30,RGca,30
16812,1,0,8.1999998,0.77999997,0.58899999,14,15,55,30,RGca,90
16814,1,0,8.1999998,0.77999997,0.58899999,14,15,55,30,RGca,40
26986,2,0,8.1999998,0.77999997,0.58899999,14,15,55,30,RGca,40
26906,1,0,8.1999998,0.77999997,0.58899999,14,15,55,30,RGca,40
26914,2,0,8.1999998,0.77999997,0.58899999,14,15,55,30,RGca,30
26905,1,0,8.1999998,0.77999997,0.58899999,14,15,55,30,RGca,90
26982,1,0,8.1999998,0.77999997,0.58899999,14,15,55,30,RGca,70
26981,1,0,8.1999998,0.77999997,0.58899999,14,15,55,30,RGca,90
32125,1,20,8.3000002,0.49000001,0.41999999,13,16,53,31,RGca,100
16811,1,20,8.3000002,0.49000001,0.41999999,13,16,53,31,RGca,90
26989,2,20,8.3000002,0.49000001,0.41999999,13,16,53,31,RGca,30
16812,1,20,8.3000002,0.49000001,0.41999999,13,16,53,31,RGca,90
16814,1,20,8.3000002,0.49000001,0.41999999,13,16,53,31,RGca,40
26986,2,20,8.3000002,0.49000001,0.41999999,13,16,53,31,RGca,40
26906,1,20,8.3000002,0.49000001,0.41999999,13,16,53,31,RGca,40
26914,2,20,8.3000002,0.49000001,0.41999999,13,16,53,31,RGca,30
26905,1,20,8.3000002,0.49000001,0.41999999,13,16,53,31,RGca,90
26982,1,20,8.3000002,0.49000001,0.41999999,13,16,53,31,RGca,70
26981,1,20,8.3000002,0.49000001,0.41999999,13,16,53,31,RGca,90
32125,1,40,8.3000002,0.40000001,0.30699998,13,15,54,31,RGca,100
16811,1,40,8.3000002,0.40000001,0.30699998,13,15,54,31,RGca,90
26989,2,40,8.3000002,0.40000001,0.30699998,13,15,54,31,RGca,30
16812,1,40,8.3000002,0.40000001,0.30699998,13,15,54,31,RGca,90
16814,1,40,8.3000002,0.40000001,0.30699998,13,15,54,31,RGca,40
26986,2,40,8.3000002,0.40000001,0.30699998,13,15,54,31,RGca,40
26906,1,40,8.3000002,0.40000001,0.30699998,13,15,54,31,RGca,40
26914,2,40,8.3000002,0.40000001,0.30699998,13,15,54,31,RGca,30
26905,1,40,8.3000002,0.40000001,0.30699998,13,15,54,31,RGca,90
26982,1,40,8.3000002,0.40000001,0.30699998,13,15,54,31,RGca,70
26981,1,40,8.3000002,0.40000001,0.30699998,13,15,54,31,RGca,90
32125,1,60,8.3000002,0.47,0.27700001,13,16,52,32,RGca,100
16811,1,60,8.3000002,0.47,0.27700001,13,16,52,32,RGca,90
26989,2,60,8.3000002,0.47,0.27700001,13,16,52,32,RGca,30
16812,1,60,8.3000002,0.47,0.27700001,13,16,52,32,RGca,90
16814,1,60,8.3000002,0.47,0.27700001,13,16,52,32,RGca,40
26986,2,60,8.3000002,0.47,0.27700001,13,16,52,32,RGca,40
26906,1,60,8.3000002,0.47,0.27700001,13,16,52,32,RGca,40
26914,2,60,8.3000002,0.47,0.27700001,13,16,52,32,RGca,30
26905,1,60,8.3000002,0.47,0.27700001,13,16,52,32,RGca,90
26982,1,60,8.3000002,0.47,0.27700001,13,16,52,32,RGca,70
26981,1,60,8.3000002,0.47,0.27700001,13,16,52,32,RGca,90
32125,1,80,8.3000002,0.34999999,0.252,12,17,50,33,RGca,100
16811,1,80,8.3000002,0.34999999,0.252,12,17,50,33,RGca,90
26989,2,80,8.3000002,0.34999999,0.252,12,17,50,33,RGca,30
16812,1,80,8.3000002,0.34999999,0.252,12,17,50,33,RGca,90
16814,1,80,8.3000002,0.34999999,0.252,12,17,50,33,RGca,40
26986,2,80,8.3000002,0.34999999,0.252,12,17,50,33,RGca,40
26906,1,80,8.3000002,0.34999999,0.252,12,17,50,33,RGca,40
26914,2,80,8.3000002,0.34999999,0.252,12,17,50,33,RGca,30
26905,1,80,8.3000002,0.34999999,0.252,12,17,50,33,RGca,90
26982,1,80,8.3000002,0.34999999,0.252,12,17,50,33,RGca,70
26981,1,80,8.3000002,0.34999999,0.252,12,17,50,33,RGca,90
32125,1,100,8.3000002,0.31999999,0.22999999,11,18,51,31,RGca,100
16811,1,100,8.3000002,0.31999999,0.22999999,11,18,51,31,RGca,90
26989,2,100,8.3000002,0.31999999,0.22999999,11,18,51,31,RGca,30
16812,1,100,8.3000002,0.31999999,0.22999999,11,18,51,31,RGca,90
16814,1,100,8.3000002,0.31999999,0.22999999,11,18,51,31,RGca,40
26986,2,100,8.3000002,0.31999999,0.22999999,11,18,51,31,RGca,40
26906,1,100,8.3000002,0.31999999,0.22999999,11,18,51,31,RGca,40
26914,2,100,8.3000002,0.31999999,0.22999999,11,18,51,31,RGca,30
26905,1,100,8.3000002,0.31999999,0.22999999,11,18,51,31,RGca,90
26982,1,100,8.3000002,0.31999999,0.22999999,11,18,51,31,RGca,70
26981,1,100,8.3000002,0.31999999,0.22999999,11,18,51,31,RGca,90
32125,1,150,8.1999998,0.44999999,0.186,11,19,51,30,RGca,100
16811,1,150,8.1999998,0.44999999,0.186,11,19,51,30,RGca,90
26989,2,150,8.1999998,0.44999999,0.186,11,19,51,30,RGca,30
16812,1,150,8.1999998,0.44999999,0.186,11,19,51,30,RGca,90
16814,1,150,8.1999998,0.44999999,0.186,11,19,51,30,RGca,40
26986,2,150,8.1999998,0.44999999,0.186,11,19,51,30,RGca,40
26906,1,150,8.1999998,0.44999999,0.186,11,19,51,30,RGca,40
26914,2,150,8.1999998,0.44999999,0.186,11,19,51,30,RGca,30
26905,1,150,8.1999998,0.44999999,0.186,11,19,51,30,RGca,90
26982,1,150,8.1999998,0.44999999,0.186,11,19,51,30,RGca,70
26981,1,150,8.1999998,0.44999999,0.186,11,19,51,30,RGca,90
17616,1,0,5.8000002,1.66,1.688,13,23,46,31,RGdy,100
17619,1,0,5.8000002,1.66,1.688,13,23,46,31,RGdy,100
17616,1,20,5.4000001,1.14,1.178,14,27,37,36,RGdy,100
17619,1,20,5.4000001,1.14,1.178,14,27,37,36,RGdy,100
17616,1,40,5.3000002,0.63,0.54699999,15,27,35,38,RGdy,100
17619,1,40,5.3000002,0.63,0.54699999,15,27,35,38,RGdy,100
17616,1,60,5.0999999,0.43000001,0.37900001,17,27,37,36,RGdy,100
17619,1,60,5.0999999,0.43000001,0.37900001,17,27,37,36,RGdy,100
17616,1,80,5.5,0.41,0.27000001,7,16,57,27,RGdy,100
17619,1,80,5.5,0.41,0.27000001,7,16,57,27,RGdy,100
17616,1,100,5.5999999,0.43000001,0.27399999,7,16,55,29,RGdy,100
17619,1,100,5.5999999,0.43000001,0.27399999,7,16,55,29,RGdy,100
17616,1,150,5.6999998,0.62,0.12899999,6,16,42,42,RGdy,100
17619,1,150,5.6999998,0.62,0.12899999,6,16,42,42,RGdy,100
16810,1,0,6.3000002,0.91000003,0.97600001,8,13,69,18,RGeu,50
16810,1,20,6.4000001,0.47,0.43099999,8,14,68,18,RGeu,50
16810,1,60,6.5999999,0.31999999,0.27000001,9,12,70,18,RGeu,50
16810,1,80,6.6999998,0.37,0.244,10,15,66,19,RGeu,50
16810,1,100,6.6999998,0.25999999,0.22,9,16,61,23,RGeu,50
16810,1,150,7.8000002,0.40000001,0.167,13,17,56,27,RGeu,50
26902,2,20,7.4000001,0.41999999,0.30199999,13,15,66,19,RGeu,20
26902,2,0,7.4000001,0.51999998,0.57600003,13,14,66,20,RGeu,20
26901,2,0,7.4000001,0.51999998,0.57600003,13,14,66,20,RGeu,40
16916,2,0,7.4000001,0.51999998,0.57600003,13,14,66,20,RGeu,20
16170,2,0,7.4000001,0.51999998,0.57600003,13,14,66,20,RGeu,40
16859,1,0,7.4000001,0.51999998,0.57600003,13,14,66,20,RGeu,40
17617,1,0,7.4000001,0.51999998,0.57600003,13,14,66,20,RGeu,100
16701,2,0,7.4000001,0.51999998,0.57600003,13,14,66,20,RGeu,40
16700,2,0,7.4000001,0.51999998,0.57600003,13,14,66,20,RGeu,20
16699,2,0,7.4000001,0.51999998,0.57600003,13,14,66,20,RGeu,40
16703,2,0,7.4000001,0.51999998,0.57600003,13,14,66,20,RGeu,20
16813,1,0,7.4000001,0.51999998,0.57600003,13,14,66,20,RGeu,40
26901,2,20,7.4000001,0.41999999,0.30199999,13,15,66,19,RGeu,40
16916,2,20,7.4000001,0.41999999,0.30199999,13,15,66,19,RGeu,20
16170,2,20,7.4000001,0.41999999,0.30199999,13,15,66,19,RGeu,40
16859,1,20,7.4000001,0.41999999,0.30199999,13,15,66,19,RGeu,40
17617,1,20,7.4000001,0.41999999,0.30199999,13,15,66,19,RGeu,100
16701,2,20,7.4000001,0.41999999,0.30199999,13,15,66,19,RGeu,40
16700,2,20,7.4000001,0.41999999,0.30199999,13,15,66,19,RGeu,20
16699,2,20,7.4000001,0.41999999,0.30199999,13,15,66,19,RGeu,40
16703,2,20,7.4000001,0.41999999,0.30199999,13,15,66,19,RGeu,20
16813,1,20,7.4000001,0.41999999,0.30199999,13,15,66,19,RGeu,40
26902,2,40,7.5999999,0.33000001,0.26899999,14,16,64,20,RGeu,20
26901,2,40,7.5999999,0.33000001,0.26899999,14,16,64,20,RGeu,40
16916,2,40,7.5999999,0.33000001,0.26899999,14,16,64,20,RGeu,20
16170,2,40,7.5999999,0.33000001,0.26899999,14,16,64,20,RGeu,40
16859,1,40,7.5999999,0.33000001,0.26899999,14,16,64,20,RGeu,40
17617,1,40,7.5999999,0.33000001,0.26899999,14,16,64,20,RGeu,100
16701,2,40,7.5999999,0.33000001,0.26899999,14,16,64,20,RGeu,40
16700,2,40,7.5999999,0.33000001,0.26899999,14,16,64,20,RGeu,20
16699,2,40,7.5999999,0.33000001,0.26899999,14,16,64,20,RGeu,40
16703,2,40,7.5999999,0.33000001,0.26899999,14,16,64,20,RGeu,20
16813,1,40,7.5999999,0.33000001,0.26899999,14,16,64,20,RGeu,40
26902,2,60,7.8000002,0.34,0.20199999,14,16,62,22,RGeu,20
26901,2,60,7.8000002,0.34,0.20199999,14,16,62,22,RGeu,40
16916,2,60,7.8000002,0.34,0.20199999,14,16,62,22,RGeu,20
16170,2,60,7.8000002,0.34,0.20199999,14,16,62,22,RGeu,40
16859,1,60,7.8000002,0.34,0.20199999,14,16,62,22,RGeu,40
17617,1,60,7.8000002,0.34,0.20199999,14,16,62,22,RGeu,100
16701,2,60,7.8000002,0.34,0.20199999,14,16,62,22,RGeu,40
16700,2,60,7.8000002,0.34,0.20199999,14,16,62,22,RGeu,20
16699,2,60,7.8000002,0.34,0.20199999,14,16,62,22,RGeu,40
16703,2,60,7.8000002,0.34,0.20199999,14,16,62,22,RGeu,20
16813,1,60,7.8000002,0.34,0.20199999,14,16,62,22,RGeu,40
26902,2,80,8.1000004,0.2,0.171,14,17,61,22,RGeu,20
26901,2,80,8.1000004,0.2,0.171,14,17,61,22,RGeu,40
16916,2,80,8.1000004,0.2,0.171,14,17,61,22,RGeu,20
16170,2,80,8.1000004,0.2,0.171,14,17,61,22,RGeu,40
16859,1,80,8.1000004,0.2,0.171,14,17,61,22,RGeu,40
17617,1,80,8.1000004,0.2,0.171,14,17,61,22,RGeu,100
16701,2,80,8.1000004,0.2,0.171,14,17,61,22,RGeu,40
16700,2,80,8.1000004,0.2,0.171,14,17,61,22,RGeu,20
16699,2,80,8.1000004,0.2,0.171,14,17,61,22,RGeu,40
16703,2,80,8.1000004,0.2,0.171,14,17,61,22,RGeu,20
16813,1,80,8.1000004,0.2,0.171,14,17,61,22,RGeu,40
26902,2,100,8.1999998,0.22,0.139,15,19,58,23,RGeu,20
26901,2,100,8.1999998,0.22,0.139,15,19,58,23,RGeu,40
16916,2,100,8.1999998,0.22,0.139,15,19,58,23,RGeu,20
16170,2,100,8.1999998,0.22,0.139,15,19,58,23,RGeu,40
16859,1,100,8.1999998,0.22,0.139,15,19,58,23,RGeu,40
17617,1,100,8.1999998,0.22,0.139,15,19,58,23,RGeu,100
16701,2,100,8.1999998,0.22,0.139,15,19,58,23,RGeu,40
16700,2,100,8.1999998,0.22,0.139,15,19,58,23,RGeu,20
16699,2,100,8.1999998,0.22,0.139,15,19,58,23,RGeu,40
16703,2,100,8.1999998,0.22,0.139,15,19,58,23,RGeu,20
16813,1,100,8.1999998,0.22,0.139,15,19,58,23,RGeu,40
26902,2,150,8.3000002,0.18000001,0.119,17,20,56,24,RGeu,20
